Epoch,Total Steps,Avg Training Loss,Avg Validation Loss,Time per Epoch (seconds),Generated Sentence,Resource
20,506,1.645264141997801,5.509006934439241,148.7693242430687,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. 2-2. When the commander will provide a commander will be carried out of a commander’s post, re-18. The commander gives the commander will be honored of the commander commands (or commander) and for all members","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
1,506,7.243839069788635,7.356494052737367,145.2035722732544,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  The  The  The  The  The  The  The  The command of the right hand, and the right hand","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
2,506,5.98529415827966,6.772687305957813,144.06604254245758,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. the theenemy’s theenemy’s theenemy’s theenemy’s, the theenemy’s theenemy’s, the theenemy’s, the","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
3,506,5.483217933432387,6.446080461928719,143.93274434407553,What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. the command is the right hand and the right hand and the right hand and the right hand. the left hand and the right hand and the right hand and the right hand and the right hand and the right hand and the right hand and the,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
4,506,5.126313021531689,6.218602061566012,143.8226991891861,What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  The command of the right hand and the  The platoon leader is the left hand and the right hand and the right hand and the right hand and the right hand and then commands the right hand and the right hand and,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
5,506,4.837952380123817,6.046929830618998,143.76372609138488,What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  The command is given as the right hand and the right hand and the right hand and the right hand and the right hand and the right hand and the right hand and the right hand and the right hand and the right hand and the,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
6,506,4.5836169634883115,5.9144821472858125,143.68661816914877,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  The command is the command of the command of the right hand, the right hand, the left hand, the right hand and  The command of the right hand and the command of the right hand and the left hand","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
7,506,4.352063325554015,5.808350507227759,143.62106800079346,What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. 2-3. The Army leaders are the Army leaders are not be  The Army leaders are the Army leaders to the Army leaders.  The Army Values.  The Army Values of the Army leaders,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
8,506,4.120756657227226,5.7214427235685745,143.6304467022419,What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. 2-2. The Army’s ability to the Army’s ability to the Army’s 2. The Army leaders to the Army’s Army Values. 2. 2-2. Army Profession and,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
9,506,3.8969873976801694,5.6500696633440475,143.60872666041055,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  The NCOIC commands are  The command of the command of execution MARCH, the command of  The command of execution MARCH, MARCH, MARCH, MARCH, MARCH,","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
10,506,3.675822528454626,5.590698527724375,143.96162910461425,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  The COT faces about and then commands  The COT and commands Present, the COT and the COT faces about and the COT faces to the COT commands and the COT faces about","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
11,506,3.4560269649792095,5.542864331651205,144.6992763822729,What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. 2-2. The NCOIC will be used to the flag. The flag is the flag is not have the flag. The flag is conducted by the flag. The flag is of the flag is in the flag is used for,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
12,506,3.2396173102582395,5.506293577814298,145.36099384228388,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. 2-2. The commander’s post is to the commander, the commander’s post, the subordinate’s post. The commander will bearers will bearers will bearers to-2. The commander�","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
13,506,3.0255604826885723,5.480919148059601,145.9019560447106,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  When at the command Ready is not raise the reviewing party, the reviewing party, commander commands Ready, and the reviewing party. The band has been completed the reviewing officer commander then commands Present, and the reviewing officer","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
14,506,2.8124546615973762,5.463833755393557,146.3665749345507,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  The COT faces about and their staff have the reviewing officer.  The COT faces about.  The COT faces about and commands Present, ARMS; Ready, ARMS; Order,","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
15,506,2.6022243697652705,5.456199603275505,146.77454404830934,What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. 10-4. The Color guard should be a review is not bearers will be carried out. The bearers will be carried at the playing of the playing the playing of the the Color guard commander. The Color guard commander’,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
16,506,2.397870236470294,5.4552162355846825,147.1850471496582,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  When the COT returns the COT has been fired to the COT.  When the COT faces about and the COT faces about, the COT and their staff, the COT faces about and","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
17,506,2.2015480121133826,5.460838662545949,147.52491054815405,What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. 2-2. The leader is a review at the commander of the commander is responsible for to-2. The commander is normally consists of the commander and the commander and their the commander then command for their staff to their staff to their,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
18,506,2.007128344222962,5.472235006506174,147.8093717628055,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. 1-2. The sequence of the national Color guard commander will bearers execute a position of the reviewing party, or host or host commander is in front of the honor position.  The CSM moves from the Color.","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
19,506,1.8229052297211448,5.488600762883512,150.62884916757284,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  The senior commander and two steps are:  The COT. The COT then commands Present Arms from the reviewing officer, and their staff execute Present, ARMS.  The COT faces about","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
20,506,1.645264141997801,5.509006934439241,151.71098108291625,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. 2-2. When the commander will provide a commander will be carried out of a commander’s post, re-18. The commander gives the commander will be honored of the commander commands (or commander) and for all members","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
1,506,7.243839069788635,7.356494052737367,264.6194715499878,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  The  The  The  The  The  The  The  The command of the right hand, and the right hand","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
2,506,5.98529415827966,6.772687305957813,204.15334367752075,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. the theenemy’s theenemy’s theenemy’s theenemy’s, the theenemy’s theenemy’s, the theenemy’s, the","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
3,506,5.483217933432387,6.446080461928719,184.0248810450236,What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. the command is the right hand and the right hand and the right hand and the right hand. the left hand and the right hand and the right hand and the right hand and the right hand and the right hand and the right hand and the,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
4,506,5.126313021531689,6.218602061566012,174.03158903121948,What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  The command of the right hand and the  The platoon leader is the left hand and the right hand and the right hand and the right hand and the right hand and then commands the right hand and the right hand and,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
5,506,4.837952380123817,6.046929830618998,168.0325767993927,What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  The command is given as the right hand and the right hand and the right hand and the right hand and the right hand and the right hand and the right hand and the right hand and the right hand and the right hand and the,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
6,506,4.5836169634883115,5.9144821472858125,164.10953311125436,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  The command is the command of the command of the right hand, the right hand, the left hand, the right hand and  The command of the right hand and the command of the right hand and the left hand","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
7,506,4.352063325554015,5.808350507227759,161.29409664017814,What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. 2-3. The Army leaders are the Army leaders are not be  The Army leaders are the Army leaders to the Army leaders.  The Army Values.  The Army Values of the Army leaders,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
8,506,4.120756657227226,5.7214427235685745,159.1539901793003,What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. 2-2. The Army’s ability to the Army’s ability to the Army’s 2. The Army leaders to the Army’s Army Values. 2. 2-2. Army Profession and,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
9,506,3.8969873976801694,5.6500696633440475,157.50384373135037,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  The NCOIC commands are  The command of the command of execution MARCH, the command of  The command of execution MARCH, MARCH, MARCH, MARCH, MARCH,","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
10,506,3.675822528454626,5.590698527724375,156.12762062549592,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  The COT faces about and then commands  The COT and commands Present, the COT and the COT faces about and the COT faces to the COT commands and the COT faces about","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
11,506,3.4560269649792095,5.542864331651205,155.04757679592478,What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. 2-2. The NCOIC will be used to the flag. The flag is the flag is not have the flag. The flag is conducted by the flag. The flag is of the flag is in the flag is used for,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
12,506,3.2396173102582395,5.506293577814298,154.13652789592743,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. 2-2. The commander’s post is to the commander, the commander’s post, the subordinate’s post. The commander will bearers will bearers will bearers to-2. The commander�","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
13,506,3.0255604826885723,5.480919148059601,153.33859043854935,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  When at the command Ready is not raise the reviewing party, the reviewing party, commander commands Ready, and the reviewing party. The band has been completed the reviewing officer commander then commands Present, and the reviewing officer","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
14,506,2.8124546615973762,5.463833755393557,152.6578014578138,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  The COT faces about and their staff have the reviewing officer.  The COT faces about.  The COT faces about and commands Present, ARMS; Ready, ARMS; Order,","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
15,506,2.6022243697652705,5.456199603275505,152.04784126281737,What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. 10-4. The Color guard should be a review is not bearers will be carried out. The bearers will be carried at the playing of the playing the playing of the the Color guard commander. The Color guard commander’,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
16,506,2.397870236470294,5.4552162355846825,151.58864372968674,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  When the COT returns the COT has been fired to the COT.  When the COT faces about and the COT faces about, the COT and their staff, the COT faces about and","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
17,506,2.2015480121133826,5.460838662545949,151.27977197310503,What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. 2-2. The leader is a review at the commander of the commander is responsible for to-2. The commander is normally consists of the commander and the commander and their the commander then command for their staff to their staff to their,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
18,506,2.007128344222962,5.472235006506174,151.225361055798,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. 1-2. The sequence of the national Color guard commander will bearers execute a position of the reviewing party, or host or host commander is in front of the honor position.  The CSM moves from the Color.","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
19,506,1.8229052297211448,5.488600762883512,151.20179020731072,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved.  The senior commander and two steps are:  The COT. The COT then commands Present Arms from the reviewing officer, and their staff execute Present, ARMS.  The COT faces about","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
20,506,1.645264141997801,5.509006934439241,151.13853590488435,"What is the first General Orders? 1. I will guard everything within the limits of my post and quit my post only when properly relieved. 2-2. When the commander will provide a commander will be carried out of a commander’s post, re-18. The commander gives the commander will be honored of the commander commands (or commander) and for all members","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
1,506,6.565538590133426,6.650847607967901,151.79937529563904,What is the first General Orders?  On the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
1,506,6.565538590133426,6.650847607967901,149.6898307800293,What is the first General Orders?  On the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
2,506,5.410835069629986,6.166913290916406,149.88540315628052,What is the first General Orders?  The command of the command of the command of the platoon sergeant commands the command of the platoon sergeant commands the platoon sergeant commands the platoon sergeant commands the platoon sergeant commands the platoon sergeant commands the platoon sergeant commands the platoon sergeant commands the platoon,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
3,506,4.884987575734557,5.8989050168740125,149.60691928863525,What is the first General Orders? (cid:122) Use the Army leaders. (cid:122) (cid:122) (cid:122) (cid:122) (cid:122) (c,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
4,506,4.460473775392464,5.71998104872527,150.7073079943657,What is the first General Orders?  The Color guard is the Color guard to the Color guard to the Color guard to the Color guard to the Color guard  The Color guard to the Color guard to the Color guard commander then directs BRING THE COLORS,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
5,506,4.079207181459359,5.584822325838413,152.63955836296083,What is the first General Orders? (cid:122) What did you are the leader or the leader or (cid:122) Review the leader’s actions? (cid:122) What did you are the leader development. (c,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
6,506,3.717733623010839,5.484216623400387,161.83772242069244,"What is the first General Orders?  The command is Present Arms is Right Shoulder Arms from Order Arms from Right Shoulder Arms. On the command of execution ARMS,  Left Shoulder Arms from Port Arms. On count two counts, ARMS","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
7,506,3.3664178574980483,5.4096058178351525,167.77438061577934,"What is the first General Orders? 2-2. The Army is the Army’s leadership is the Army’s (cid:122) The Army’s Army’s Army’s Army’s leadership, (cid","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
8,506,3.0107718800367573,5.359500825552293,179.6718457043171,What is the first General Orders? What is the situation? -What is a situation? -What did you do you have the outcome? -What did you do you do you have? -What did you have been done? -What did you do,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
9,506,2.661739419807087,5.330768979865031,187.52550074789258,"What is the first General Orders? What is a situation, the situation, and the situation, What is the situation? What is the situation is the situation is the situation? What is the situation? What is the situation? What is the outcome? ","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
10,506,2.3137861348894746,5.3179790130245825,193.88536474704742,"What is the first General Orders? 2-2 TC 3-21.5 03 May 2021Colors  To form a command is Right, ARMS, the command is Right, ARMS, executing the command of execution ARMS. On the command","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
11,506,1.9852064895064463,5.32249788835618,197.76777748628095,"What is the first General Orders? What is a situation, the situation? What is this? What is this? How does this situation? What is this? How does this? How could this? How do this situation? How does this","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
12,506,1.6799890514419014,5.339687806588632,201.30496994654337,"What is the first General Orders? What are a situation or unplanned actions to the situation. What is a difficult to the situation, of any situation and any situation. What is the situation process that the best way. What actions do I really didn will ","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
13,506,1.4059383269590822,5.369249865276835,204.55010729569656,What is the first General Orders?  The company is formed by the first sergeant and platoon leaders commands and company commander. The company commander in column formation and guidon bearer steps to the rear of the platoon sergeants and guidon bearer. The,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
14,506,1.1706699200062884,5.40640562053457,207.45112684794836,What is the first General Orders? What are the situation? What actions do I did I think you have? How could I think about this? INDIVIDUAL DEVELOPMENT PLAN REVIEWS 3-15. How can you are there is a,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
15,506,0.9660958878607618,5.450902876960744,211.56164690653483,"What is the first General Orders? 2-2. The first sergeant calls all members are at the same commands Ready, FRONT is “The Army” that the (CAC is held in this flag and is the flag.)  The","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
